,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
1073,9446048,https://www.airbnb.com/rooms/9446048,2021-12-17,11236933,2014-01-12,1,Centro Storico,43.76463,11.24693,Entire home/apt,4,1.0,98.0,2.0,19,29,29,271,128,6,0,,t,1,1.83,9.6,940.8,2.63013698630137,0,1,0,1,0,1,0,1,1191.1999260726698,1,0,0,0,0,0,1,1,0,0,0,57.60000000000001,57.60000000000001,POINT (11.2469 43.7646)
1074,9469659,https://www.airbnb.com/rooms/9469659,2021-12-17,3374634,2012-08-26,5,Centro Storico,43.77439,11.24547,Entire home/apt,4,1.0,64.0,2.0,23,53,83,218,213,5,0,,t,5,2.94,8.0,512.0,2.191780821917808,0,1,1,0,0,1,0,1,859.8046954948281,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2455 43.7744)
1075,9482517,https://www.airbnb.com/rooms/9482517,2021-12-17,40124736,2015-07-31,3,Gavinana Galluzzo,43.76304,11.27199,Entire home/apt,8,3.0,138.0,2.0,0,0,0,0,39,11,0,,t,3,0.71,17.6,2428.8,4.821917808219178,0,1,1,0,0,0,0,1,1704.9814071362705,0,1,0,0,0,0,1,1,1,1,1,105.6,105.6,POINT (11.272 43.763)
1076,9493601,https://www.airbnb.com/rooms/9493601,2021-12-17,49204897,2015-11-16,2,Centro Storico,43.7641,11.26423,Entire home/apt,3,1.0,42.0,3.0,22,52,77,77,237,13,2,,f,1,3.22,20.8,873.6,5.698630136986302,0,1,0,0,1,1,0,0,1199.6055263817875,1,0,0,0,0,0,1,1,0,0,0,124.8,124.8,POINT (11.2642 43.7641)
1077,9551054,https://www.airbnb.com/rooms/9551054,2021-12-17,49460340,2015-11-20,1,Centro Storico,43.77418,11.26417,Entire home/apt,4,1.0,55.0,1.0,11,23,46,129,330,34,5,,t,1,4.53,54.400000000000006,2992.0,14.9041095890411,0,1,0,1,0,1,0,1,668.626613651224,1,0,0,0,0,0,1,1,0,0,0,326.40000000000003,326.40000000000003,POINT (11.2642 43.7742)
1078,9572894,https://www.airbnb.com/rooms/9572894,2021-12-17,26910785,2015-01-29,2,Campo di Marte,43.77116,11.27478,Private room,2,1.0,50.0,1.0,0,0,0,115,330,1,0,,t,2,4.55,1.6,80.0,0.4383561643835617,0,0,0,0,1,1,0,1,1527.3119177735296,0,0,0,0,1,0,1,0,0,0,0,9.6,9.6,POINT (11.2748 43.7712)
1079,9588401,https://www.airbnb.com/rooms/9588401,2021-12-17,32190180,2015-04-29,4,Rifredi,43.79045,11.24178,Entire home/apt,2,1.0,26.0,7.0,0,0,0,92,15,6,1,,f,4,0.48,21.0,546.0,5.753424657534247,0,1,1,0,0,1,0,0,2241.9779853558825,0,0,0,1,0,0,1,1,1,0,0,126.0,126.0,POINT (11.2418 43.7904)
1080,9602552,https://www.airbnb.com/rooms/9602552,2021-12-17,956926,2011-08-11,2,Campo di Marte,43.78611,11.27159,Entire home/apt,3,2.0,67.0,2.0,25,55,85,332,34,9,0,,f,1,0.47,14.4,964.8,3.945205479452055,0,1,0,0,1,1,0,0,1914.3201663083505,0,0,0,0,1,0,1,1,0,0,0,86.4,86.4,POINT (11.2716 43.7861)
1081,9624678,https://www.airbnb.com/rooms/9624678,2021-12-17,12853556,2014-03-06,7,Campo di Marte,43.77084,11.28137,Hotel room,2,1.0,99.0,1.8,28,58,88,328,13,1,0,69942019SUAP,t,7,0.2,1.6,158.4,0.4383561643835617,1,0,1,0,0,1,1,1,2057.984765820709,0,0,0,0,1,0,0,0,1,1,0,9.6,86.4,POINT (11.2814 43.7708)
1082,9632227,https://www.airbnb.com/rooms/9632227,2021-12-17,3358452,2012-08-24,21,Centro Storico,43.76609,11.24539,Entire home/apt,4,1.0,56.0,2.1,17,47,77,347,337,37,5,,t,7,4.62,59.2,3315.2,16.21917808219178,0,1,1,0,0,1,0,1,1156.0342364027135,1,0,0,0,0,0,1,1,1,1,1,355.20000000000005,355.20000000000005,POINT (11.2454 43.7661)
1083,9656323,https://www.airbnb.com/rooms/9656323,2021-12-17,23326161,2014-11-04,3,Rifredi,43.78402,11.25645,Entire home/apt,4,1.0,54.0,3.0,10,40,43,257,96,8,3,,t,3,2.16,12.8,691.2,3.5068493150684934,0,1,1,0,0,1,0,1,1213.8391887546354,0,0,0,1,0,0,1,1,1,0,1,76.80000000000001,76.80000000000001,POINT (11.2564 43.784)
1084,9709769,https://www.airbnb.com/rooms/9709769,2021-12-17,50131043,2015-11-29,2,Centro Storico,43.77241,11.25693,Entire home/apt,4,1.0,120.0,2.0,0,0,0,0,114,1,0,,f,2,1.99,1.6,192.0,0.4383561643835617,0,1,0,0,1,0,0,0,107.1626046032167,1,0,0,0,0,0,1,1,0,1,0,9.6,9.6,POINT (11.2569 43.7724)
1085,9721261,https://www.airbnb.com/rooms/9721261,2021-12-17,23139129,2014-10-30,1,Centro Storico,43.78138,11.25833,Entire home/apt,9,3.0,78.0,1.0,22,49,50,263,306,28,2,,t,1,4.22,44.8,3494.4,12.273972602739727,0,1,0,1,0,1,0,1,938.9017867357722,1,0,0,0,0,0,1,1,0,0,0,268.8,268.8,POINT (11.2583 43.7814)
1086,9726956,https://www.airbnb.com/rooms/9726956,2021-12-17,41985760,2015-08-20,40,Centro Storico,43.77093,11.25819,Entire home/apt,4,1.0,92.0,2.0,21,51,81,340,21,10,2,,t,34,0.3,16.0,1472.0,4.383561643835616,0,1,1,0,0,1,0,1,298.698531787847,1,0,0,0,0,0,1,1,1,1,1,96.0,96.0,POINT (11.2582 43.7709)
1087,9785468,https://www.airbnb.com/rooms/9785468,2021-12-17,50440059,2015-12-03,1,Rifredi,43.799435,11.238971,Entire home/apt,4,2.0,59.0,1.0,8,24,24,24,45,10,1,,f,1,0.65,16.0,944.0,4.383561643835616,0,1,0,1,0,0,0,0,3231.1830356227274,0,0,0,1,0,0,1,1,0,1,0,96.0,96.0,POINT (11.239 43.7994)
1088,9801847,https://www.airbnb.com/rooms/9801847,2021-12-17,49992579,2015-11-27,3,Centro Storico,43.77176,11.25246,Entire home/apt,6,3.0,184.0,1.0,6,20,50,86,219,40,5,,t,3,2.99,64.0,11776.0,17.534246575342465,0,1,1,0,0,1,0,1,321.55705796972694,1,0,0,0,0,0,1,1,1,0,1,384.0,384.0,POINT (11.2525 43.7718)
1089,9804294,https://www.airbnb.com/rooms/9804294,2021-12-17,49496121,2015-11-20,4,Centro Storico,43.77706,11.2559,Entire home/apt,5,2.0,95.0,3.0,7,32,50,221,263,13,2,,f,2,3.65,20.8,1976.0,5.698630136986302,0,1,1,0,0,1,0,0,440.06074232161154,1,0,0,0,0,0,1,1,1,0,0,124.8,124.8,POINT (11.2559 43.7771)
1090,9822871,https://www.airbnb.com/rooms/9822871,2021-12-17,17047199,2014-06-20,2,Centro Storico,43.78191,11.25625,Entire home/apt,6,2.0,55.0,2.0,6,36,66,250,118,3,0,,t,2,1.69,4.800000000000001,264.0,1.315068493150685,0,1,0,0,1,0,0,1,979.0674741973108,1,0,0,0,0,0,1,1,0,1,0,28.800000000000004,28.800000000000004,POINT (11.2562 43.7819)
1091,9840632,https://www.airbnb.com/rooms/9840632,2021-12-17,49929218,2015-11-26,1,Centro Storico,43.77838,11.26315,Entire home/apt,4,1.0,82.0,3.0,25,37,37,37,115,4,0,048017LTN1417,t,1,1.59,6.4,524.8,1.7534246575342467,0,1,0,1,0,1,1,1,821.8926184136259,1,0,0,0,0,0,0,1,0,0,0,38.400000000000006,28.800000000000004,POINT (11.2631 43.7784)
1092,9841605,https://www.airbnb.com/rooms/9841605,2021-12-17,29359964,2015-03-15,3,Rifredi,43.78816,11.22686,Entire home/apt,2,1.0,76.0,1.0,25,55,85,356,409,31,4,,f,2,5.67,49.6,3769.6,13.589041095890412,0,1,1,0,0,1,0,0,2881.436386740745,0,0,0,1,0,0,1,1,1,0,0,297.6,297.6,POINT (11.2269 43.7882)
1093,9873644,https://www.airbnb.com/rooms/9873644,2021-12-17,50808479,2015-12-08,1,Centro Storico,43.76941,11.26596,Entire home/apt,2,,50.0,2.0,23,53,83,358,100,5,0,,t,1,1.41,8.0,400.0,2.191780821917808,0,1,0,1,0,0,0,1,900.6441535696266,1,0,0,0,0,0,1,1,0,1,0,48.0,48.0,POINT (11.266 43.7694)
1094,9877672,https://www.airbnb.com/rooms/9877672,2021-12-17,21834400,2014-09-27,3,Campo di Marte,43.77717,11.26948,Private room,2,1.0,33.0,1.0,28,58,88,362,28,3,0,,f,2,0.4,4.800000000000001,158.4,1.315068493150685,0,0,1,0,0,1,0,0,1175.69990394969,0,0,0,0,1,0,1,0,1,0,0,28.800000000000004,28.800000000000004,POINT (11.2695 43.7772)
1095,9897039,https://www.airbnb.com/rooms/9897039,2021-12-17,50902629,2015-12-09,2,Centro Storico,43.77451,11.25837,Entire home/apt,6,2.0,117.0,2.1,18,44,74,322,279,23,3,,t,2,3.85,36.8,4305.6,10.08219178082192,0,1,0,0,1,1,0,1,246.8829782314485,1,0,0,0,0,0,1,1,0,0,0,220.8,220.8,POINT (11.2584 43.7745)
1096,9911127,https://www.airbnb.com/rooms/9911127,2021-12-17,43842540,2015-09-10,1,Centro Storico,43.77744,11.25647,Entire home/apt,2,1.0,70.0,3.0,23,53,83,173,317,10,1,,t,1,4.37,16.0,1120.0,4.383561643835616,0,1,0,1,0,1,0,1,483.6904236878585,1,0,0,0,0,0,1,1,0,0,0,96.0,96.0,POINT (11.2565 43.7774)
1097,9918072,https://www.airbnb.com/rooms/9918072,2021-12-17,1645859,2012-01-24,59,Centro Storico,43.76522,11.24517,Entire home/apt,4,1.0,77.0,2.0,26,56,86,361,141,6,1,,t,29,1.94,9.6,739.2,2.63013698630137,0,1,1,0,0,1,0,1,1235.6877174769795,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2452 43.7652)
1098,9950925,https://www.airbnb.com/rooms/9950925,2021-12-17,51137316,2015-12-12,1,Campo di Marte,43.7829,11.27693,Entire home/apt,2,1.0,50.0,28.0,0,0,0,0,16,1,0,,t,1,0.22,14.0,700.0,3.8356164383561646,0,1,0,1,0,0,0,1,2006.1676560408291,0,0,0,0,1,0,1,1,0,1,0,84.0,84.0,POINT (11.2769 43.7829)
1099,9953642,https://www.airbnb.com/rooms/9953642,2021-12-17,41985760,2015-08-20,40,Centro Storico,43.77227,11.25933,Private room,3,1.0,76.0,1.1,13,25,45,286,97,32,1,,t,34,1.38,51.2,3891.2,14.027397260273974,0,0,1,0,0,1,0,1,283.52126935959853,1,0,0,0,0,0,1,0,1,1,0,307.20000000000005,307.20000000000005,POINT (11.2593 43.7723)
1100,9954210,https://www.airbnb.com/rooms/9954210,2021-12-17,41985760,2015-08-20,40,Centro Storico,43.77201,11.25929,Private room,4,2.0,90.0,1.1,17,39,69,328,90,30,3,,t,34,1.37,48.0,4320.0,13.150684931506849,0,0,1,0,0,1,0,1,291.2571667095001,1,0,0,0,0,0,1,0,1,1,0,288.0,288.0,POINT (11.2593 43.772)
1101,9954594,https://www.airbnb.com/rooms/9954594,2021-12-17,41985760,2015-08-20,40,Centro Storico,43.77104,11.25927,Private room,2,1.0,69.0,1.1,14,27,37,268,83,29,2,,t,34,1.26,46.400000000000006,3201.6,12.71232876712329,0,0,1,0,0,1,0,1,348.857223776267,1,0,0,0,0,0,1,0,1,1,0,278.40000000000003,278.40000000000003,POINT (11.2593 43.771)
1102,9954834,https://www.airbnb.com/rooms/9954834,2021-12-17,41985760,2015-08-20,40,Centro Storico,43.77237,11.25951,Private room,3,1.0,74.0,1.1,9,32,62,316,83,28,1,,t,34,1.17,44.8,3315.2,12.273972602739727,0,0,1,0,0,1,0,1,294.0054168073105,1,0,0,0,0,0,1,0,1,1,0,268.8,268.8,POINT (11.2595 43.7724)
1103,9955014,https://www.airbnb.com/rooms/9955014,2021-12-17,26910785,2015-01-29,2,Campo di Marte,43.76996,11.27629,Private room,1,1.0,35.0,5.0,9,34,64,154,315,9,1,,f,2,4.4,22.5,787.5,6.164383561643835,0,0,0,0,1,1,0,0,1670.4537260621687,0,0,0,0,1,0,1,0,0,0,0,135.0,135.0,POINT (11.2763 43.77)
1104,9955043,https://www.airbnb.com/rooms/9955043,2021-12-17,41985760,2015-08-20,40,Centro Storico,43.77122,11.25948,Private room,2,1.0,65.0,1.1,15,37,64,304,6,4,0,,t,34,0.1,6.4,416.0,1.7534246575342467,0,0,1,0,0,1,0,1,349.47779243603685,1,0,0,0,0,0,1,0,1,1,0,38.400000000000006,38.400000000000006,POINT (11.2595 43.7712)
1105,9956370,https://www.airbnb.com/rooms/9956370,2021-12-17,13068622,2014-03-12,6,Centro Storico,43.77656,11.25425,Entire home/apt,2,1.0,72.0,2.0,9,39,67,294,421,51,9,,f,6,5.8,81.60000000000001,5875.2,22.356164383561648,0,1,1,0,0,1,0,0,409.4374208428071,1,0,0,0,0,0,1,1,1,1,0,489.6,489.6,POINT (11.2543 43.7766)
1106,9969915,https://www.airbnb.com/rooms/9969915,2021-12-17,23030796,2014-10-27,11,Centro Storico,43.76485,11.24599,Entire home/apt,5,1.0,80.0,2.0,0,1,31,190,7,3,1,,f,11,0.26,4.800000000000001,384.0,1.315068493150685,0,1,1,0,0,1,0,0,1220.581309262286,1,0,0,0,0,0,1,1,1,1,0,28.800000000000004,28.800000000000004,POINT (11.246 43.7649)
1107,9989228,https://www.airbnb.com/rooms/9989228,2021-12-17,51323749,2015-12-14,4,Centro Storico,43.77194,11.24643,Private room,1,1.0,36.0,1.4,5,30,49,169,454,52,4,,t,4,6.27,83.2,2995.2,22.794520547945208,0,0,1,0,0,0,0,1,781.2050881972762,1,0,0,0,0,0,1,0,1,1,0,499.2000000000001,499.2000000000001,POINT (11.2464 43.7719)
1108,9993397,https://www.airbnb.com/rooms/9993397,2021-12-17,2145460,2012-04-15,1,Centro Storico,43.76965,11.2543,Entire home/apt,3,,148.0,2.0,24,54,84,359,126,3,0,,t,1,1.74,4.800000000000001,710.4,1.315068493150685,0,1,0,1,0,1,0,1,407.0256177215901,1,0,0,0,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2543 43.7696)
1109,9996557,https://www.airbnb.com/rooms/9996557,2021-12-17,51354492,2015-12-14,2,Centro Storico,43.771,11.26569,Private room,2,1.0,69.0,2.0,27,57,87,362,44,4,0,,f,2,0.61,6.4,441.6,1.7534246575342467,0,0,0,0,1,1,0,0,814.3109841422397,1,0,0,0,0,0,1,0,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2657 43.771)
1110,10033482,https://www.airbnb.com/rooms/10033482,2021-12-17,51507984,2015-12-16,7,Centro Storico,43.77445,11.25696,Entire home/apt,6,3.0,80.0,2.0,6,6,6,17,48,5,0,048017LTN2853,f,5,0.72,8.0,640.0,2.191780821917808,0,1,1,0,0,1,1,0,168.73766336506745,1,0,0,0,0,0,0,1,1,1,0,48.0,38.400000000000006,POINT (11.257 43.7745)
1111,10050894,https://www.airbnb.com/rooms/10050894,2021-12-17,488317,2011-04-06,35,Centro Storico,43.77422,11.24608,Entire home/apt,3,1.0,119.0,2.0,12,42,72,345,22,1,0,04017LTN3282,t,34,0.32,1.6,190.4,0.4383561643835617,0,1,1,0,0,1,1,1,808.3003842529342,1,0,0,0,0,0,0,1,1,1,1,9.6,38.400000000000006,POINT (11.2461 43.7742)
1112,10051551,https://www.airbnb.com/rooms/10051551,2021-12-17,51587760,2015-12-17,2,Centro Storico,43.77922,11.25064,Entire home/apt,3,1.0,42.0,2.0,21,51,81,356,270,8,0,,t,3,3.73,12.8,537.6,3.5068493150684934,0,1,0,0,1,1,0,1,805.3452447060062,1,0,0,0,0,0,1,1,0,0,0,76.80000000000001,76.80000000000001,POINT (11.2506 43.7792)
1113,10051654,https://www.airbnb.com/rooms/10051654,2021-12-17,488317,2011-04-06,35,Centro Storico,43.77403,11.24608,Entire home/apt,2,1.0,112.0,2.0,25,54,84,344,24,3,0,048017LTN3282,t,34,0.35,4.800000000000001,537.6,1.315068493150685,0,1,1,0,0,1,1,1,805.3217822061578,1,0,0,0,0,0,0,1,1,1,1,28.800000000000004,76.80000000000001,POINT (11.2461 43.774)
1114,10052059,https://www.airbnb.com/rooms/10052059,2021-12-17,488317,2011-04-06,35,Centro Storico,43.77409,11.24607,Entire home/apt,3,1.0,112.0,2.0,23,51,79,352,28,3,1,04017LTN3282,t,34,0.4,4.800000000000001,537.6,1.315068493150685,0,1,1,0,0,1,1,1,807.0014500776471,1,0,0,0,0,0,0,1,1,1,1,28.800000000000004,76.80000000000001,POINT (11.2461 43.7741)
1115,10058452,https://www.airbnb.com/rooms/10058452,2021-12-17,13068622,2014-03-12,6,Centro Storico,43.77656,11.25422,Entire home/apt,2,1.0,63.0,2.0,6,36,66,311,389,54,5,,t,6,5.35,86.4,5443.2,23.67123287671233,0,1,1,0,0,1,0,1,410.2748004280759,1,0,0,0,0,0,1,1,1,1,1,518.4000000000001,518.4000000000001,POINT (11.2542 43.7766)
1116,10065468,https://www.airbnb.com/rooms/10065468,2021-12-17,51651037,2015-12-18,2,Centro Storico,43.76904,11.26308,Entire home/apt,4,2.0,56.0,2.1,15,44,44,44,409,73,7,,t,3,5.77,116.8,6540.8,32.0,0,1,0,0,1,1,0,1,726.9340959392678,1,0,0,0,0,0,1,1,0,0,0,700.8000000000001,700.8000000000001,POINT (11.2631 43.769)
1117,10066321,https://www.airbnb.com/rooms/10066321,2021-12-17,51651037,2015-12-18,2,Centro Storico,43.77623,11.25555,Entire home/apt,2,1.0,41.0,2.0,12,41,41,41,437,80,6,,t,3,6.2,128.0,5248.0,35.06849315068493,0,1,0,0,1,1,0,1,349.6495625226763,1,0,0,0,0,0,1,1,0,0,0,768.0,768.0,POINT (11.2555 43.7762)
1118,10084065,https://www.airbnb.com/rooms/10084065,2021-12-17,51744648,2015-12-19,2,Centro Storico,43.7744,11.25949,Entire home/apt,2,1.0,50.0,2.0,17,47,77,153,47,6,0,,t,1,0.72,9.6,480.0,2.63013698630137,0,1,0,0,1,0,0,1,315.93252149952224,1,0,0,0,0,0,1,1,0,1,0,57.60000000000001,57.60000000000001,POINT (11.2595 43.7744)
1119,10087986,https://www.airbnb.com/rooms/10087986,2021-12-17,36289160,2015-06-20,3,Centro Storico,43.77338,11.2612,Entire home/apt,6,2.0,99.0,2.0,13,29,41,314,242,11,2,,t,3,3.48,17.6,1742.4,4.821917808219178,0,1,1,0,0,0,0,1,419.8116869380568,1,0,0,0,0,0,1,1,1,1,1,105.6,105.6,POINT (11.2612 43.7734)
1120,10098508,https://www.airbnb.com/rooms/10098508,2021-12-17,215302,2010-08-28,4,Centro Storico,43.7721,11.25045,Private room,3,1.0,43.0,1.3,19,49,79,354,194,15,1,,f,3,2.69,24.0,1032.0,6.575342465753424,0,0,1,0,0,1,0,0,460.4474317720711,1,0,0,0,0,0,1,0,1,0,0,144.0,144.0,POINT (11.2505 43.7721)
1121,10109606,https://www.airbnb.com/rooms/10109606,2021-12-17,51881984,2015-12-21,3,Centro Storico,43.77453,11.26408,Entire home/apt,2,,50.0,3.7,1,31,61,299,366,54,3,,f,1,5.05,99.9,4995.0,27.36986301369863,0,1,1,0,0,0,0,0,669.644891782655,1,0,0,0,0,0,1,1,1,1,0,599.4000000000001,599.4000000000001,POINT (11.2641 43.7745)
1122,10120091,https://www.airbnb.com/rooms/10120091,2021-12-17,51922457,2015-12-21,2,Campo di Marte,43.77335,11.27729,Entire home/apt,2,1.0,65.0,1.0,25,55,85,329,197,2,0,,t,1,2.83,3.2,208.0,0.8767123287671234,0,1,0,0,1,1,0,1,1714.3054346831043,0,0,0,0,1,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.2773 43.7734)
1123,10134248,https://www.airbnb.com/rooms/10134248,2021-12-17,48946751,2015-11-13,1,Centro Storico,43.76807,11.25847,Private room,2,1.0,85.0,2.0,26,56,86,361,2,1,0,,f,1,0.03,1.6,136.0,0.4383561643835617,0,0,0,1,0,1,0,0,593.2012025461929,1,0,0,0,0,0,1,0,0,0,0,9.6,9.6,POINT (11.2585 43.7681)
1124,10137668,https://www.airbnb.com/rooms/10137668,2021-12-17,17461511,2014-06-30,2,Centro Storico,43.77301,11.24746,Entire home/apt,2,1.0,54.0,2.0,23,53,83,263,224,29,1,,t,2,3.2,46.400000000000006,2505.6,12.71232876712329,0,1,0,0,1,1,0,1,687.6390804465468,1,0,0,0,0,0,1,1,0,0,0,278.40000000000003,278.40000000000003,POINT (11.2475 43.773)
1125,10160901,https://www.airbnb.com/rooms/10160901,2021-12-17,2470519,2012-05-26,2,Centro Storico,43.7827,11.2315,Entire home/apt,3,1.0,55.0,2.1,1,16,46,321,66,2,0,,f,2,0.96,3.2,176.0,0.8767123287671234,0,1,0,0,1,0,0,0,2242.307855278105,1,0,0,0,0,0,1,1,0,1,0,19.200000000000003,19.200000000000003,POINT (11.2315 43.7827)
1126,10171833,https://www.airbnb.com/rooms/10171833,2021-12-17,52223698,2015-12-25,1,Centro Storico,43.76907,11.24518,Entire home/apt,2,1.0,73.0,3.0,21,42,55,163,141,16,2,,t,1,1.98,25.6,1868.8,7.013698630136987,0,1,0,1,0,1,0,1,979.4967287068222,1,0,0,0,0,0,1,1,0,0,0,153.60000000000002,153.60000000000002,POINT (11.2452 43.7691)
1127,10199539,https://www.airbnb.com/rooms/10199539,2021-12-17,15348365,2015-12-27,1,Centro Storico,43.76924,11.24202,Entire home/apt,4,2.0,100.0,3.0,1,8,27,65,149,13,3,,f,2,2.06,20.8,2080.0,5.698630136986302,0,1,0,1,0,1,0,0,1204.5214657160243,1,0,0,0,0,0,1,1,0,0,0,124.8,124.8,POINT (11.242 43.7692)
1128,10215678,https://www.airbnb.com/rooms/10215678,2021-12-17,17095486,2014-06-22,16,Centro Storico,43.77228,11.2575,Entire home/apt,5,2.0,180.0,3.0,14,31,61,221,53,3,0,,f,16,0.78,4.800000000000001,864.0,1.315068493150685,0,1,1,0,0,1,0,0,151.27976893111358,1,0,0,0,0,0,1,1,1,1,0,28.800000000000004,28.800000000000004,POINT (11.2575 43.7723)
1129,10217504,https://www.airbnb.com/rooms/10217504,2021-12-17,47439569,2015-10-26,2,Centro Storico,43.77804,11.25182,Private room,1,1.0,30.0,1.0,22,52,81,354,263,16,2,,t,2,3.62,25.6,768.0,7.013698630136987,0,0,0,0,1,0,0,1,643.8238578545885,1,0,0,0,0,0,1,0,0,1,0,153.60000000000002,153.60000000000002,POINT (11.2518 43.778)
1130,10222604,https://www.airbnb.com/rooms/10222604,2021-12-17,52160809,2015-12-24,2,Centro Storico,43.767365,11.252799,Entire home/apt,6,2.0,142.0,2.0,16,46,73,243,15,1,1,,t,5,0.21,1.6,227.2,0.4383561643835617,0,1,0,0,1,1,0,1,687.3512553205846,1,0,0,0,0,0,1,1,0,0,0,9.6,9.6,POINT (11.2528 43.7674)
1131,10259596,https://www.airbnb.com/rooms/10259596,2021-12-17,11701916,2014-01-27,6,Centro Storico,43.77527,11.24588,Private room,3,1.0,45.0,1.0,19,49,79,352,89,2,0,,t,8,1.23,3.2,144.0,0.8767123287671234,0,0,1,0,0,1,0,1,849.684136426758,1,0,0,0,0,0,1,0,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2459 43.7753)
1132,10275395,https://www.airbnb.com/rooms/10275395,2021-12-17,4263546,2012-11-27,19,Centro Storico,43.77787,11.25864,Entire home/apt,6,2.0,79.0,2.0,22,52,81,355,381,33,6,048017LTN0649,t,23,5.28,52.8,4171.2,14.465753424657535,0,1,1,0,0,1,1,1,571.0142846356651,1,0,0,0,0,0,0,1,1,1,1,316.8,19.200000000000003,POINT (11.2586 43.7779)
1133,10286185,https://www.airbnb.com/rooms/10286185,2021-12-17,52911640,2016-01-01,2,Centro Storico,43.768364,11.240911,Entire home/apt,6,2.0,96.0,3.0,11,41,71,264,59,18,2,,f,1,0.86,28.8,2764.8,7.890410958904109,0,1,0,0,1,1,0,0,1323.9452100899955,1,0,0,0,0,0,1,1,0,0,0,172.8,172.8,POINT (11.2409 43.7684)
1134,10293081,https://www.airbnb.com/rooms/10293081,2021-12-17,13068622,2014-03-12,6,Centro Storico,43.77655,11.25423,Entire home/apt,4,2.0,63.0,2.0,16,44,73,298,361,47,5,,f,6,5.01,75.2,4737.6,20.6027397260274,0,1,1,0,0,1,0,0,408.952660999809,1,0,0,0,0,0,1,1,1,1,0,451.2000000000001,451.2000000000001,POINT (11.2542 43.7766)
1135,10348469,https://www.airbnb.com/rooms/10348469,2021-12-17,10928614,2013-12-31,10,Centro Storico,43.76693,11.25062,Entire home/apt,4,2.0,90.0,3.0,23,53,83,83,21,1,0,,f,10,0.3,1.6,144.0,0.4383561643835617,0,1,1,0,0,0,0,0,810.923271218212,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2506 43.7669)
1136,10359368,https://www.airbnb.com/rooms/10359368,2021-12-17,36289160,2015-06-20,3,Centro Storico,43.77283,11.2623,Entire home/apt,4,2.0,73.0,2.0,21,51,81,356,200,15,1,,t,3,2.91,24.0,1752.0,6.575342465753424,0,1,1,0,0,0,0,1,508.1082107579074,1,0,0,0,0,0,1,1,1,1,1,144.0,144.0,POINT (11.2623 43.7728)
1137,10375511,https://www.airbnb.com/rooms/10375511,2021-12-17,28680324,2015-03-03,1,Centro Storico,43.77916,11.24027,Private room,2,1.0,48.0,1.0,28,58,88,361,70,3,1,,f,1,1.26,4.800000000000001,230.4,1.315068493150685,0,0,0,1,0,1,0,0,1434.2466969266834,1,0,0,0,0,0,1,0,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2403 43.7792)
1138,10383883,https://www.airbnb.com/rooms/10383883,2021-12-17,53450648,2016-01-05,5,Centro Storico,43.78527,11.23457,Entire home/apt,5,2.0,65.0,1.1,19,49,79,170,291,6,1,,t,2,4.03,9.6,624.0,2.63013698630137,0,1,1,0,0,0,0,1,2191.95079059972,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2346 43.7853)
1139,10412757,https://www.airbnb.com/rooms/10412757,2021-12-17,53610951,2016-01-06,2,Centro Storico,43.7718,11.25659,Entire home/apt,4,2.0,84.0,3.0,25,55,85,175,31,2,1,,f,2,0.51,3.2,268.8,0.8767123287671234,0,1,0,0,1,1,0,0,152.0506726246901,1,0,0,0,0,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.2566 43.7718)
1140,10423057,https://www.airbnb.com/rooms/10423057,2021-12-17,22766736,2014-10-20,1,Centro Storico,43.77406,11.24785,Entire home/apt,2,1.0,43.0,2.0,17,47,77,167,212,7,3,,t,1,2.97,11.2,481.6,3.068493150684932,0,1,0,1,0,1,0,1,664.7741424038103,1,0,0,0,0,0,1,1,0,0,0,67.2,67.2,POINT (11.2478 43.7741)
