CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061866","61866","23","10002","2","131","58","73","63","46","2","13","7","29","23","2","2","2","8","6","7","2","7","5","6","14","10","15","5","6","4","10","10","16","3","3","5","2","2","2","3","7","5","6","2","3","2","3","6","4","123","26","41","26","24","6","0","55","9","20","13","10","3","0","66","60","6","31","30","1","44","16","6","5","2","1","1","62","11","32","13","6","3","2","3","1","1","1","1","2","0","2","2","0","0","6","70","10","0","10","0","5366","13","55","5","73","131","35","23","11","3","1","0","0","19","19","17","2","16","1","0","1","15","0","1","0","0","0","0","0","1","4","7","5","3","3","2","6","3","0","85","10","5","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061867","61867","54","10002","5","158","80","78","50","82","3","17","6","32","42","2","3","1","3","7","3","7","7","6","3","9","12","12","13","11","17","9","12","27","2","5","2","4","5","3","3","5","7","4","6","8","9","3","5","9","154","19","44","40","43","7","1","77","9","28","23","13","4","0","61","56","4","39","36","2","84","32","12","16","9","5","2","55","15","51","21","7","4","1","4","2","1","2","1","3","0","0","4","0","0","7","71","6","0","6","0","7426","7","55","10","72","158","22","26","12","12","0","0","0","74","74","50","24","37","13","0","0","34","8","3","5","0","0","0","0","7","40","3","0","37","10","0","3","0","0","76","5","36","9","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061868","61868","54","10002","5","31","11","20","11","16","0","3","1","3","8","0","0","0","2","2","3","1","0","0","6","0","3","2","0","2","2","2","1","5","1","1","1","0","0","0","3","0","1","1","0","0","1","1","0","1","28","2","8","7","9","2","0","9","1","2","4","2","0","0","13","13","0","5","5","0","11","3","0","1","0","3","1","15","3","7","2","4","3","1","3","0","1","2","0","0","0","1","3","0","0","4","13","0","0","0","0","1085","1","12","1","14","31","5","4","3","1","1","0","0","7","7","6","1","6","0","0","0","4","2","0","0","0","0","0","0","0","1","5","0","2","0","3","0","1","0","22","2","4","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061869","61869","53","10002","5","89","33","56","41","18","1","17","12","20","7","0","1","5","1","0","2","1","4","4","4","3","8","5","9","6","9","2","6","25","0","0","2","1","0","3","3","1","5","2","6","3","5","0","0","2","88","6","16","28","28","7","3","33","3","7","14","6","3","0","37","28","9","22","16","6","49","9","5","2","0","13","6","15","11","29","3","10","5","2","4","4","2","2","1","4","5","1","0","0","0","10","61","1","0","1","0","2522","56","3","3","62","89","38","22","1","1","0","0","0","2","2","2","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","62","0","1","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061870","61870","55","10002","5","237","104","133","93","100","10","27","7","43","49","3","5","4","10","12","9","12","12","14","15","16","14","18","11","18","21","16","14","25","5","7","3","7","5","6","9","6","5","6","7","8","9","8","7","6","225","28","67","72","43","15","0","99","13","34","30","15","7","0","106","94","9","51","43","6","100","38","11","16","6","8","5","100","27","65","26","58","27","30","24","4","13","12","2","12","1","11","34","0","0","58","103","0","0","0","0","8236","22","74","10","106","235","40","30","18","12","3","3","18","22","22","10","12","3","7","0","1","0","3","3","3","0","0","0","0","0","1","1","8","1","0","0","2","6","1","103","0","10","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061871","61871","54","10002","5","164","80","84","76","64","5","12","7","36","33","4","4","3","6","7","12","8","7","5","10","15","16","18","9","2","13","8","15","13","2","4","7","4","2","1","2","9","10","8","8","0","4","6","9","4","158","19","31","45","48","10","5","78","9","11","30","23","4","1","72","67","4","39","38","1","67","28","14","8","3","10","5","68","17","35","20","44","24","24","20","0","13","11","0","15","4","0","25","0","0","44","73","4","0","4","0","6047","13","56","9","78","164","34","23","8","9","2","2","14","68","68","45","23","45","0","0","19","20","5","1","0","0","0","0","0","4","38","3","0","29","6","7","3","0","0","80","11","33","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061873","61873","56","10002","5","708","325","383","305","252","27","94","30","161","127","10","17","10","22","30","24","32","28","35","37","46","80","55","47","40","31","46","33","122","8","19","10","17","17","16","19","22","45","30","23","21","9","20","11","38","682","51","164","237","166","57","7","316","18","82","140","50","24","2","313","272","29","169","147","18","319","119","47","33","17","62","33","263","49","177","69","116","57","49","55","12","28","23","6","49","13","14","40","0","0","116","349","3","0","3","0","21531","233","114","13","360","708","166","97","56","30","8","3","20","42","42","32","10","21","10","1","0","21","10","1","0","0","0","0","0","1","1","23","7","1","1","1","10","14","5","334","4","26","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061874","61874","54","10002","5","401","207","194","178","173","9","34","7","101","91","3","12","0","26","23","18","25","16","16","31","30","32","39","27","16","16","17","24","45","11","15","9","16","8","9","13","18","19","21","12","9","6","10","12","19","369","18","66","140","102","37","6","194","9","30","81","53","20","1","186","177","8","107","103","3","148","65","32","15","8","29","15","141","63","72","41","158","84","74","71","13","41","37","6","21","6","6","125","0","0","158","171","7","0","7","0","13960","45","122","11","178","401","70","51","22","20","11","4","28","115","115","67","48","66","1","0","34","12","19","1","1","0","0","0","0","4","50","12","1","29","16","11","8","3","0","182","14","45","7","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061875","61875","54","10002","5","125","64","61","66","51","0","7","1","36","27","0","0","1","7","10","9","9","2","7","7","15","17","9","3","2","5","6","5","12","5","5","2","6","0","4","3","11","9","6","1","1","1","4","2","4","118","11","31","33","24","17","2","59","6","20","16","8","8","1","53","50","2","34","32","1","46","18","6","10","5","10","3","65","15","20","10","49","26","22","25","2","10","15","1","4","3","0","42","0","0","49","49","4","0","4","0","3773","13","34","2","49","125","16","14","7","6","2","4","26","40","40","23","17","20","3","0","13","0","9","1","0","0","0","0","0","0","19","3","1","13","5","0","5","0","0","54","4","18","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061876","61876","56","10002","5","162","80","82","84","61","1","9","7","45","30","0","2","3","5","7","9","9","12","15","8","20","8","12","8","8","8","6","7","20","2","5","4","7","5","8","3","9","5","8","1","4","5","3","3","8","157","20","48","48","31","10","0","78","10","27","22","13","6","0","69","65","2","40","39","1","72","29","12","13","5","11","7","72","15","36","17","30","12","18","12","0","6","6","0","14","1","4","11","0","0","30","78","1","0","1","0","5630","15","59","5","79","162","36","21","10","9","2","1","8","14","14","8","6","7","1","0","1","0","7","0","0","0","0","0","0","0","1","0","7","1","2","0","1","4","0","61","3","1","4","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061877","61877","23","10002","2","162","88","74","71","62","5","16","8","48","30","3","4","3","10","2","8","8","8","7","8","11","15","13","15","8","18","11","3","17","7","1","7","3","6","3","3","8","9","8","6","4","9","6","1","7","152","67","48","20","12","5","0","81","38","24","8","7","4","0","83","80","2","48","46","2","59","25","11","18","10","5","3","74","14","25","11","26","12","9","14","3","3","8","1","11","1","1","13","0","0","26","61","16","0","16","0","10932","11","39","15","65","153","21","17","14","9","4","0","0","56","56","34","22","31","2","1","22","7","1","3","1","0","0","0","0","6","13","9","6","13","9","10","2","0","0","77","7","25","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061878","61878","54","10002","5","457","215","242","194","200","12","39","12","99","100","7","5","4","17","30","17","18","25","25","23","39","30","40","29","29","27","26","29","53","6","19","8","6","15","10","12","18","17","15","15","15","15","11","14","19","432","50","137","111","99","35","0","204","17","70","60","37","20","0","214","203","9","114","111","3","179","68","25","31","12","18","8","205","54","105","48","31","15","12","17","2","6","8","1","14","4","1","12","0","0","31","195","5","0","5","0","17252","19","166","16","201","457","74","51","37","28","8","3","18","146","146","112","34","108","4","0","1","72","31","5","1","1","0","0","1","4","102","3","3","80","16","8","5","3","0","201","6","104","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061879","61879","54","10002","5","116","49","67","55","49","1","9","2","24","24","1","0","0","3","6","5","5","9","4","7","9","12","6","14","8","3","5","2","18","2","2","2","2","3","2","2","3","5","4","7","4","1","0","2","8","112","13","33","29","27","8","2","46","3","14","17","10","1","1","60","55","4","28","28","0","42","15","6","12","4","0","0","57","16","24","10","9","3","3","5","1","1","2","0","9","0","0","0","0","0","9","48","11","0","11","0","3999","5","38","7","50","116","20","12","7","5","5","1","6","36","36","30","6","30","0","0","22","8","0","0","0","0","0","0","0","17","13","0","0","15","6","7","2","0","0","64","9","20","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061880","61880","52","10002","5","984","466","518","464","387","27","58","48","236","194","12","10","14","42","37","52","37","35","39","71","119","91","98","55","65","62","53","42","86","23","19","23","21","21","20","33","61","39","47","31","30","27","22","19","30","936","218","331","217","115","53","2","441","100","156","121","41","23","0","510","487","20","259","247","11","343","142","51","57","32","45","25","479","91","190","82","104","44","37","55","12","17","22","5","50","15","23","14","2","0","104","491","31","0","31","0","35550","94","367","38","499","984","227","134","79","48","6","5","30","118","115","63","52","59","4","0","10","37","10","2","1","1","0","2","0","7","27","15","14","13","11","10","16","7","6","526","17","32","12","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061881","61881","52","10002","5","115","51","64","52","43","3","14","3","24","22","2","1","2","5","7","3","6","6","4","6","10","13","8","10","10","7","1","6","13","1","3","3","3","3","2","3","3","7","4","5","6","3","1","1","3","109","21","30","31","22","5","0","50","7","16","18","7","2","0","60","59","1","32","32","0","40","12","4","7","3","12","4","64","6","17","5","24","11","9","12","3","5","5","1","8","6","4","6","0","0","24","53","2","0","2","0","4048","9","40","5","54","115","23","15","7","5","3","1","6","20","20","12","8","12","0","0","6","6","0","0","0","0","0","0","0","1","4","5","2","2","1","4","3","2","0","60","0","10","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061882","61882","56","10002","5","46","25","21","16","24","0","6","0","10","12","0","3","0","3","0","1","1","2","3","9","2","2","5","2","0","7","3","0","6","2","0","0","1","0","2","5","2","0","3","1","0","4","2","0","3","43","9","12","13","9","0","0","23","5","5","9","4","0","0","28","27","1","16","15","1","14","7","3","1","1","3","3","20","5","7","3","3","1","1","2","0","0","1","0","0","0","1","2","0","0","3","20","1","1","1","0","1420","2","18","1","21","46","8","5","4","4","0","0","0","9","9","4","5","1","2","1","0","0","1","3","0","0","0","0","0","2","1","0","1","2","0","0","1","0","1","24","0","4","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061883","61883","53","10002","5","154","67","87","67","35","12","29","11","38","18","4","4","3","7","1","1","6","7","5","9","6","7","8","14","12","18","8","9","36","3","1","1","3","4","4","1","4","3","6","6","7","8","5","5","6","147","1","15","66","51","13","1","64","1","6","34","21","2","0","63","37","22","33","20","10","82","29","4","4","2","29","11","29","6","45","16","12","4","5","6","1","3","1","0","12","0","0","0","0","0","12","91","0","0","0","0","3734","88","2","2","92","154","51","25","11","5","0","0","0","3","3","3","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","91","0","1","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061884","61884","56","10002","5","745","362","383","311","306","20","76","32","169","158","9","18","8","21","28","31","17","36","43","47","70","77","64","40","42","40","48","38","103","9","14","17","11","21","19","28","37","38","37","20","19","15","20","19","38","717","102","251","174","146","42","2","351","46","132","90","68","14","1","364","332","26","200","187","12","301","122","49","35","20","43","22","304","75","174","78","126","70","55","62","9","26","39","5","58","21","6","41","0","0","126","361","4","0","4","0","26862","74","284","20","378","745","174","102","58","32","7","5","30","18","18","16","2","2","14","0","0","0","0","8","2","0","0","0","6","1","1","0","14","2","0","1","1","4","8","376","8","8","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061885","61885","51","10002","5","216","94","122","100","77","3","25","11","49","37","2","4","2","13","9","7","6","7","12","15","31","16","11","16","8","15","8","11","31","6","4","3","4","3","7","6","14","6","7","7","3","5","3","3","13","202","42","61","44","41","14","0","87","17","29","23","14","4","0","103","95","5","47","44","2","84","34","10","9","5","16","11","94","13","49","18","48","21","20","23","5","9","10","2","25","7","11","5","0","0","48","112","0","1","0","0","8889","32","78","7","117","216","65","25","16","5","4","2","13","31","31","18","13","16","0","2","0","18","0","0","0","0","0","0","0","0","3","5","10","1","3","7","3","3","1","104","4","14","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061886","61886","23","10002","2","650","312","338","279","274","12","61","24","155","140","2","10","5","24","29","34","28","23","28","31","48","47","51","56","45","36","42","41","87","14","17","20","17","14","14","15","26","25","18","27","25","18","21","12","29","619","132","204","145","102","33","3","293","65","88","70","53","15","2","288","271","13","153","146","4","275","108","27","48","28","50","18","295","43","150","62","55","30","15","33","7","10","18","2","19","12","10","14","0","0","55","286","0","0","0","0","24448","54","216","34","304","643","128","82","44","34","15","1","8","159","158","94","64","71","17","6","19","33","24","13","3","0","1","0","1","8","47","27","12","32","25","19","14","4","0","279","39","42","13","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061887","61887","54","10002","5","82","41","41","32","42","1","6","1","16","22","1","2","0","4","2","4","3","4","8","3","10","6","3","5","12","7","2","3","6","2","1","3","2","1","5","1","3","3","2","3","5","4","2","3","1","77","7","17","27","19","7","0","39","3","8","15","9","4","0","39","39","0","21","21","0","33","14","5","5","1","10","4","39","9","13","9","35","20","18","16","1","10","10","0","10","0","0","25","0","0","35","32","5","0","5","0","3412","12","15","5","32","82","8","11","5","5","2","1","7","6","6","3","3","1","2","0","0","0","1","0","2","0","0","0","0","0","1","0","2","0","0","1","0","1","1","40","0","3","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061888","61888","56","10002","5","2","1","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","80","0","0","2","2","2","2","0","0","0","0","0","0","6","6","2","4","1","1","0","1","0","1","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","3","1","0","1","0"
